seqnames	start	end	width	strand	refGenome	reads	patient	GTSP	cellType	timePoint	timePointDays	timePointMonths	posid	estAbund	relAbund	inFeature	nearestFeature	nearestFeatureStrand	inFeatureExon	inFeatureSameOrt	nearestFeatureDist	nearestOncoFeature	nearestOncoFeatureDist	nearestOncoFeatureStrand	nearestlymphomaFeature	nearestlymphomaFeatureDist	nearestlymphomaFeatureStrand
chr1	203714554	203714554	1	-	hg38	52	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1-203714554	1	0.15503875968992248	TRUE	ATP2B4	+	FALSE	FALSE	-0	FMOD	-363124	-	PBX1	38828506	+
chr1	203849906	203849906	1	-	hg38	22	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1-203849906	1	0.15503875968992248	TRUE	ZC3H11A	+	TRUE	FALSE	-0	FMOD	-498476	-	PBX1	38963858	+
chr1	20904330	20904330	1	-	hg38	1	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1-20904330	1	0.15503875968992248	TRUE	EIF4G3	-	FALSE	TRUE	-0	CDA	285421	+	LCK	-11346907	+
chr1	215577842	215577842	1	-	hg38	174	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1-215577842	1	0.15503875968992248	TRUE	KCTD3	+	FALSE	FALSE	0	CENPF	913270	+	PBX1	50691794	+
chr1	215974993	215974993	1	-	hg38	2	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1-215974993	1	0.15503875968992248	TRUE	USH2A	-	FALSE	TRUE	-0	ESRRG	528251	-	PBX1	51088945	+
chr1	227298879	227298879	1	-	hg38	1	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1-227298879	1	0.15503875968992248	TRUE	CDC42BPA	-	FALSE	TRUE	0	PSEN2	402775	+	PBX1	62412831	+
chr1	228419758	228419758	1	-	hg38	6	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1-228419758	1	0.15503875968992248	FALSE	TRIM17	-	FALSE	TRUE	-2875	OBSCN	40883	+	PBX1	63533710	+
chr1	230228731	230228731	1	-	hg38	1	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1-230228731	1	0.15503875968992248	TRUE	GALNT2	+	FALSE	FALSE	-0	ABCB10	-670035	-	PBX1	65342683	+
chr1	23286690	23286690	1	-	hg38	158	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1-23286690	1	0.15503875968992248	FALSE	LINC01355	-	FALSE	TRUE	-1171	E2F2	219736	-	LCK	-8964547	+
chr1	243780081	243780081	1	-	hg38	2	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1-243780081	1	0.15503875968992248	TRUE	AKT3	-	FALSE	TRUE	0	AKT3	0	-	PBX1	78894033	+
chr1	25438598	25438598	1	-	hg38	33	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1-25438598	1	0.15503875968992248	TRUE	MACO1	+	FALSE	FALSE	0	RSRP1	-100343	-	LCK	-6812639	+
chr1	31344210	31344210	1	-	hg38	14	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1-31344210	1	0.15503875968992248	TRUE	ZCCHC17	+	FALSE	FALSE	-0	FABP3	21041	-	LCK	-907027	+
chr1	31489292	31489292	1	-	hg38	1	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1-31489292	1	0.15503875968992248	FALSE	LINC01225	+	FALSE	FALSE	-10791	FABP3	-116003	-	LCK	-761945	+
chr1	31915143	31915143	1	-	hg38	1	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1-31915143	1	0.15503875968992248	TRUE	PTP4A2	-	FALSE	TRUE	-0	COL16A1	-210975	-	LCK	-336094	+
chr1	6019280	6019280	1	-	hg38	2	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1-6019280	1	0.15503875968992248	TRUE	KCNAB2	+	FALSE	FALSE	0	CHD5	82505	-	LCK	-26231957	+
chr1	6824607	6824607	1	-	hg38	2	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1-6824607	1	0.15503875968992248	TRUE	CAMTA1	+	FALSE	FALSE	0	CAMTA1	0	+	LCK	-25426630	+
chr1	71982837	71982837	1	-	hg38	2	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1-71982837	1	0.15503875968992248	TRUE	NEGR1	-	FALSE	TRUE	0	ACADM	-3741508	+	STIL	-24668689	-
chr1	8803200	8803200	1	-	hg38	1	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1-8803200	1	0.15503875968992248	TRUE	RERE	-	FALSE	TRUE	0	RERE	0	-	LCK	-23448037	+
chr1	101349429	101349429	1	+	hg38	28	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1+101349429	1	0.15503875968992248	TRUE	LINC01307	+	FALSE	TRUE	0	COL11A1	1527036	-	STIL	-54035281	-
chr1	111144769	111144769	1	+	hg38	144	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1+111144769	1	0.15503875968992248	TRUE	CEPT1	+	FALSE	TRUE	0	CD53	244832	+	PBX1	-53414589	+
chr1	149978909	149978909	1	+	hg38	147	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1+149978909	1	0.15503875968992248	TRUE	OTUD7B	-	FALSE	FALSE	0	APH1A	286488	-	PBX1	-14580449	+
chr1	150811917	150811917	1	+	hg38	1	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1+150811917	1	0.15503875968992248	TRUE	ARNT	-	TRUE	FALSE	-0	ARNT	-0	-	PBX1	-13747441	+
chr1	154800290	154800290	1	+	hg38	72	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1+154800290	1	0.15503875968992248	TRUE	KCNN3	-	FALSE	FALSE	0	SHC1	162006	-	PBX1	-9759068	+
chr1	155380596	155380596	1	+	hg38	252	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1+155380596	1	0.15503875968992248	TRUE	ASH1L	-	FALSE	FALSE	-0	THBS3	-172614	-	PBX1	-9178762	+
chr1	157056722	157056722	1	+	hg38	1	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1+157056722	1	0.15503875968992248	FALSE	ARHGEF11	-	FALSE	FALSE	-11351	ETV3	64467	-	PBX1	-7502636	+
chr1	158201752	158201752	1	+	hg38	157	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1+158201752	1	0.15503875968992248	FALSE	CD1D	+	FALSE	TRUE	15324	FCRL4	-603671	-	PBX1	-6357606	+
chr1	21065047	21065047	1	+	hg38	88	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1+21065047	1	0.15503875968992248	TRUE	EIF4G3	-	FALSE	FALSE	0	CDA	446138	+	LCK	-11186190	+
chr1	21727587	21727587	1	+	hg38	24	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1+21727587	1	0.15503875968992248	TRUE	USP48	-	FALSE	FALSE	-0	RAP1GAP	-58206	-	LCK	-10523650	+
chr1	225533633	225533633	1	+	hg38	6	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1+225533633	1	0.15503875968992248	TRUE	ENAH	-	FALSE	FALSE	-0	ENAH	-0	-	PBX1	60647585	+
chr1	228328072	228328072	1	+	hg38	6	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1+228328072	1	0.15503875968992248	TRUE	OBSCN	+	FALSE	TRUE	-0	OBSCN	-0	+	PBX1	63442024	+
chr1	228490846	228490846	1	+	hg38	16	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1+228490846	1	0.15503875968992248	TRUE	RNF187	+	FALSE	TRUE	0	OBSCN	111971	+	PBX1	63604798	+
chr1	229336437	229336437	1	+	hg38	5	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1+229336437	1	0.15503875968992248	TRUE	CCSAP	-	FALSE	FALSE	0	NUP133	104858	-	PBX1	64450389	+
chr1	230133258	230133258	1	+	hg38	109	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1+230133258	1	0.15503875968992248	TRUE	GALNT2	+	FALSE	TRUE	0	ABCB10	-574562	-	PBX1	65247210	+
chr1	246880742	246880742	1	+	hg38	5	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1+246880742	1	0.15503875968992248	TRUE	AHCTF1	-	FALSE	FALSE	-0	SMYD3	-373399	-	PBX1	81994694	+
chr1	35941597	35941597	1	+	hg38	1	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1+35941597	1	0.15503875968992248	TRUE	AGO3	+	FALSE	TRUE	0	THRAP3	-282813	+	LCK	3655429	+
chr1	35977925	35977925	1	+	hg38	102	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1+35977925	1	0.15503875968992248	TRUE	AGO3	+	FALSE	TRUE	0	THRAP3	-246485	+	LCK	3691757	+
chr1	38767871	38767871	1	+	hg38	1	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1+38767871	1	0.15503875968992248	FALSE	RRAGC	-	FALSE	FALSE	70324	MACF1	-316294	+	LCK	6481703	+
chr1	53922801	53922801	1	+	hg38	198	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1+53922801	1	0.15503875968992248	TRUE	HSPB11	-	FALSE	FALSE	-0	SSBP3	302628	-	STIL	-6608653	-
chr1	85660491	85660491	1	+	hg38	2	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1+85660491	1	0.15503875968992248	TRUE	ZNHIT6	-	FALSE	FALSE	-0	CYR61	76523	+	STIL	-38346343	-
chr1	9562881	9562881	1	+	hg38	17	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr1+9562881	1	0.15503875968992248	TRUE	SLC25A33	+	FALSE	TRUE	-0	PIK3CD	-88848	+	LCK	-22688356	+
chr10	13598945	13598945	1	-	hg38	57	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr10-13598945	1	0.15503875968992248	TRUE	PRPF18	+	FALSE	FALSE	0	CUBN	3225019	-	MLLT10	-7934402	+
chr10	29548861	29548861	1	-	hg38	69	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr10-29548861	1	0.15503875968992248	TRUE	SVIL	-	FALSE	TRUE	-0	MAP3K8	-885158	+	BMI1	7217375	+
chr10	32313067	32313067	1	-	hg38	80	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr10-32313067	1	0.15503875968992248	TRUE	EPC1	-	FALSE	TRUE	-0	MAP3K8	1851233	+	BMI1	9981581	+
chr10	114147211	114147211	1	+	hg38	131	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr10+114147211	1	0.15503875968992248	TRUE	CCDC186	-	FALSE	FALSE	-0	TCF7L2	979532	+	NFKB2	11744681	+
chr10	30947006	30947006	1	+	hg38	2	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr10+30947006	1	0.15503875968992248	TRUE	ZNF438	-	FALSE	FALSE	0	MAP3K8	485172	+	BMI1	8615520	+
chr10	62199887	62199887	1	+	hg38	8	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr10+62199887	1	0.15503875968992248	TRUE	RTKN2	-	FALSE	FALSE	-0	EGR2	612107	-	TLX1	-38931415	+
chr10	68915638	68915638	1	+	hg38	143	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr10+68915638	1	0.15503875968992248	TRUE	DDX50	+	FALSE	TRUE	0	TET1	221155	+	TLX1	-32215664	+
chr10	72530442	72530442	1	+	hg38	15	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr10+72530442	1	0.15503875968992248	TRUE	MICU1	-	FALSE	FALSE	0	PSAP	-679066	-	TLX1	-28600860	+
chr10	91929758	91929758	1	+	hg38	108	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr10+91929758	1	0.15503875968992248	TRUE	BTAF1	+	FALSE	TRUE	0	HHEX	-760164	+	TLX1	-9201544	+
chr10	96549007	96549007	1	+	hg38	1	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr10+96549007	1	0.15503875968992248	TRUE	TM9SF3	-	FALSE	FALSE	-0	FRAT1	-770256	+	TLX1	-4582295	+
chr10	96854949	96854949	1	+	hg38	36	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr10+96854949	1	0.15503875968992248	TRUE	LCOR	+	FALSE	TRUE	0	FRAT1	-464314	+	TLX1	-4276353	+
chr10	96946638	96946638	1	+	hg38	24	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr10+96946638	1	0.15503875968992248	TRUE	LCOR	+	FALSE	TRUE	-0	FRAT1	-372625	+	TLX1	-4184664	+
chr11	10096423	10096423	1	-	hg38	5	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11-10096423	1	0.15503875968992248	TRUE	SBF2	-	FALSE	TRUE	0	SWAP70	343431	+	LMO1	-1827787	-
chr11	12024724	12024724	1	-	hg38	2	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11-12024724	1	0.15503875968992248	FALSE	LINC02547	+	FALSE	FALSE	-6149	MRVI1	-1330735	-	LMO1	-3756088	-
chr11	125974603	125974603	1	-	hg38	6	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11-125974603	1	0.15503875968992248	TRUE	CDON	-	FALSE	TRUE	-0	SPA17	1279808	+	PICALM	-39904721	-
chr11	128308054	128308054	1	-	hg38	4	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11-128308054	1	0.15503875968992248	FALSE	LINC02098	+	FALSE	FALSE	66612	ETS1	150705	-	PICALM	-42238172	-
chr11	18399844	18399844	1	-	hg38	4	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11-18399844	1	0.15503875968992248	TRUE	LDHA	+	FALSE	FALSE	0	GTF2H1	32800	+	LMO1	-10131208	-
chr11	19316581	19316581	1	-	hg38	1	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11-19316581	1	0.15503875968992248	FALSE	NAV2	+	FALSE	FALSE	-34141	TMEM86A	611795	+	LMO1	-11047945	-
chr11	30537292	30537292	1	-	hg38	170	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11-30537292	1	0.15503875968992248	TRUE	MPPED2	-	FALSE	TRUE	0	DNAJC24	-832536	+	LMO2	3321282	-
chr11	35739153	35739153	1	-	hg38	1	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11-35739153	1	0.15503875968992248	TRUE	TRIM44	+	FALSE	FALSE	-0	CD44	506750	+	LMO2	-1846863	-
chr11	3955322	3955322	1	-	hg38	4	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11-3955322	1	0.15503875968992248	TRUE	STIM1	+	FALSE	FALSE	0	RHOG	-114338	-	NUP98	-157529	-
chr11	46675085	46675085	1	-	hg38	3	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11-46675085	1	0.15503875968992248	TRUE	ATG13	+	TRUE	FALSE	-0	MDK	291247	+	LMO2	-12782795	-
chr11	62807274	62807274	1	-	hg38	97	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11-62807274	1	0.15503875968992248	TRUE	STX5	-	TRUE	TRUE	-0	FEN1	1010029	+	CCND1	-6833829	+
chr11	63757070	63757070	1	-	hg38	1	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11-63757070	1	0.15503875968992248	TRUE	RTN3	+	FALSE	FALSE	-0	MACROD1	241486	-	CCND1	-5884033	+
chr11	65194342	65194342	1	-	hg38	177	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11-65194342	1	0.15503875968992248	TRUE	CAPN1	+	FALSE	FALSE	0	FRMD8	-192226	+	CCND1	-4446761	+
chr11	65198607	65198607	1	-	hg38	3	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11-65198607	1	0.15503875968992248	TRUE	CAPN1	+	FALSE	FALSE	-0	FRMD8	-187961	+	CCND1	-4442496	+
chr11	67285516	67285516	1	-	hg38	7	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11-67285516	1	0.15503875968992248	TRUE	GRK2	+	TRUE	FALSE	-0	RAD9A	-106434	+	CCND1	-2355587	+
chr11	67382038	67382038	1	-	hg38	5	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11-67382038	1	0.15503875968992248	TRUE	LOC100130987	+	FALSE	FALSE	-0	RAD9A	-9912	+	CCND1	-2259065	+
chr11	72734415	72734415	1	-	hg38	1	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11-72734415	1	0.15503875968992248	TRUE	ARAP1	-	FALSE	TRUE	0	INPPL1	495267	+	CCND1	3079940	+
chr11	74126078	74126078	1	-	hg38	33	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11-74126078	1	0.15503875968992248	TRUE	C2CD3	-	FALSE	TRUE	0	PLEKHB1	463258	+	CCND1	4471603	+
chr11	85730130	85730130	1	-	hg38	1	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11-85730130	1	0.15503875968992248	TRUE	SYTL2	-	FALSE	TRUE	-0	PICALM	227039	-	PICALM	227039	-
chr11	9196769	9196769	1	-	hg38	134	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11-9196769	1	0.15503875968992248	TRUE	DENND5A	-	FALSE	TRUE	-0	ST5	-285817	-	LMO1	-928133	-
chr11	9717902	9717902	1	-	hg38	209	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11-9717902	1	0.15503875968992248	TRUE	SWAP70	+	FALSE	FALSE	-0	SWAP70	-0	+	LMO1	-1449266	-
chr11	118407067	118407067	1	+	hg38	108	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11+118407067	1	0.15503875968992248	TRUE	LOC100131626,ATP5MG	-,+	TRUE	FALSE	0	KMT2A	-29421	+	PICALM	-32337185	-
chr11	118588022	118588022	1	+	hg38	47	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11+118588022	1	0.15503875968992248	TRUE	ARCN1	+	FALSE	TRUE	-0	KMT2A	61197	+	PICALM	-32518140	-
chr11	134717599	134717599	1	+	hg38	264	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11+134717599	1	0.15503875968992248	FALSE	LOC729305	+	FALSE	TRUE	-18344	OPCML	-1184986	-	PICALM	-48647717	-
chr11	34990444	34990444	1	+	hg38	1	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11+34990444	1	0.15503875968992248	TRUE	PDHX	+	FALSE	TRUE	-0	CD44	-148424	+	LMO2	-1098154	-
chr11	46102472	46102472	1	+	hg38	48	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11+46102472	1	0.15503875968992248	TRUE	PHF21A	-	FALSE	FALSE	0	CREB3L1	-175164	+	LMO2	-12210182	-
chr11	47302167	47302167	1	+	hg38	1	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11+47302167	1	0.15503875968992248	TRUE	MADD	+	FALSE	TRUE	-0	SPI1	52689	-	LMO2	-13409877	-
chr11	62636198	62636198	1	+	hg38	3	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11+62636198	1	0.15503875968992248	TRUE	GANAB	-	FALSE	FALSE	0	FEN1	838953	+	CCND1	-7004905	+
chr11	62863924	62863924	1	+	hg38	31	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11+62863924	1	0.15503875968992248	TRUE	SLC3A2	+	FALSE	TRUE	0	FEN1	1066679	+	CCND1	-6777179	+
chr11	62868837	62868837	1	+	hg38	76	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11+62868837	1	0.15503875968992248	TRUE	SLC3A2	+	FALSE	TRUE	0	FEN1	1071592	+	CCND1	-6772266	+
chr11	63574422	63574422	1	+	hg38	3	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11+63574422	1	0.15503875968992248	FALSE	PLA2G16	-	FALSE	FALSE	38	MACROD1	424134	-	CCND1	-6066681	+
chr11	65761301	65761301	1	+	hg38	4	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11+65761301	1	0.15503875968992248	FALSE	AP5B1	-	FALSE	FALSE	12595	KAT5	41694	+	CCND1	-3879802	+
chr11	65775045	65775045	1	+	hg38	270	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11+65775045	1	0.15503875968992248	TRUE	AP5B1	-	TRUE	FALSE	-0	KAT5	55438	+	CCND1	-3866058	+
chr11	66769393	66769393	1	+	hg38	29	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11+66769393	1	0.15503875968992248	TRUE	C11orf80	+	FALSE	TRUE	0	BRMS1	-424281	-	CCND1	-2871710	+
chr11	66939475	66939475	1	+	hg38	184	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11+66939475	1	0.15503875968992248	TRUE	PC	-	FALSE	FALSE	0	RAD9A	-452475	+	CCND1	-2701628	+
chr11	67178835	67178835	1	+	hg38	111	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11+67178835	1	0.15503875968992248	TRUE	KDM2A	+	FALSE	TRUE	0	RAD9A	-213115	+	CCND1	-2462268	+
chr11	67253785	67253785	1	+	hg38	2	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11+67253785	1	0.15503875968992248	TRUE	KDM2A	+	FALSE	TRUE	-0	RAD9A	-138165	+	CCND1	-2387318	+
chr11	68349417	68349417	1	+	hg38	1	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11+68349417	1	0.15503875968992248	TRUE	LRP5	+	FALSE	TRUE	0	LRP5	0	+	CCND1	-1291686	+
chr11	68566845	68566845	1	+	hg38	172	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr11+68566845	1	0.15503875968992248	TRUE	PPP6R3	+	FALSE	TRUE	-0	LRP5	117569	+	CCND1	-1074258	+
chr12	108705606	108705606	1	-	hg38	252	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr12-108705606	1	0.15503875968992248	TRUE	CORO1C	-	FALSE	TRUE	0	CORO1C	0	-	ETV6	96810203	+
chr12	110331814	110331814	1	-	hg38	8	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr12-110331814	1	0.15503875968992248	TRUE	ATP2A2	+	FALSE	FALSE	-0	PPTC7	202616	-	ETV6	98436411	+
chr12	120869440	120869440	1	-	hg38	58	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr12-120869440	1	0.15503875968992248	TRUE	SPPL3	-	FALSE	TRUE	0	SPPL3	0	-	ETV6	108974037	+
chr12	121505503	121505503	1	-	hg38	41	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr12-121505503	1	0.15503875968992248	TRUE	KDM2B	-	FALSE	TRUE	0	KDM2B	0	-	ETV6	109610100	+
chr12	122115697	122115697	1	-	hg38	69	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr12-122115697	1	0.15503875968992248	TRUE	MLXIP	+	FALSE	FALSE	-0	BCL7A	53652	+	ETV6	110220294	+
chr12	122323548	122323548	1	-	hg38	13	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr12-122323548	1	0.15503875968992248	TRUE	CLIP1	-	FALSE	TRUE	-0	BCL7A	261503	+	ETV6	110428145	+
chr12	123134822	123134822	1	-	hg38	39	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr12-123134822	1	0.15503875968992248	FALSE	MPHOSPH9	-	FALSE	TRUE	21572	CDK2AP1	126146	-	ETV6	111239419	+
chr12	124332005	124332005	1	-	hg38	35	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr12-124332005	1	0.15503875968992248	TRUE	NCOR2	-	FALSE	TRUE	-0	NCOR2	-0	-	ETV6	112436602	+
chr12	12479934	12479934	1	-	hg38	252	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr12-12479934	1	0.15503875968992248	TRUE	DUSP16	-	FALSE	TRUE	-0	CDKN1B	-237334	+	ETV6	584531	+
chr12	27112140	27112140	1	-	hg38	2	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr12-27112140	1	0.15503875968992248	FALSE	C12orf71	-	FALSE	TRUE	-29617	STK38L	-132003	+	ETV6	15216737	+
chr12	49007284	49007284	1	-	hg38	1	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr12-49007284	1	0.15503875968992248	TRUE	DDN-AS1,PRKAG1	+,-	FALSE	FALSE	-0	KMT2D	11689	-	ETV6	37111881	+
chr12	49591803	49591803	1	-	hg38	7	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr12-49591803	1	0.15503875968992248	TRUE	FAM186B	-	FALSE	TRUE	-0	FMNL3	46136	-	ETV6	37696400	+
chr12	50269614	50269614	1	-	hg38	1	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr12-50269614	1	0.15503875968992248	TRUE	LIMA1	-	FALSE	TRUE	0	ATF1	-494390	+	ETV6	38374211	+
chr12	51118919	51118919	1	-	hg38	14	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr12-51118919	1	0.15503875968992248	TRUE	TFCP2	-	FALSE	TRUE	-0	CELA1	209522	-	ETV6	39223516	+
chr12	51251674	51251674	1	-	hg38	271	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr12-51251674	1	0.15503875968992248	TRUE	SMAGP	-	FALSE	TRUE	-0	CELA1	76767	-	ETV6	39356271	+
chr12	53389109	53389109	1	-	hg38	2	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr12-53389109	1	0.15503875968992248	TRUE	SP1	+	FALSE	FALSE	0	RARG	-156852	-	ETV6	41493706	+
chr12	54270016	54270016	1	-	hg38	5	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr12-54270016	1	0.15503875968992248	TRUE	CBX5	-	FALSE	TRUE	0	HOXC11	293596	+	ETV6	42374613	+
chr12	95271069	95271069	1	-	hg38	2	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr12-95271069	1	0.15503875968992248	TRUE	VEZT	+	FALSE	FALSE	-0	METAP2	-202975	+	ETV6	83375666	+
chr12	110004300	110004300	1	+	hg38	3	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr12+110004300	1	0.15503875968992248	TRUE	ANKRD13A	+	FALSE	TRUE	0	PPTC7	530130	-	ETV6	98108897	+
chr12	119748983	119748983	1	+	hg38	38	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr12+119748983	1	0.15503875968992248	TRUE	CIT	-	FALSE	FALSE	-0	PRKAB1	67358	+	ETV6	107853580	+
chr12	121343486	121343486	1	+	hg38	3	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr12+121343486	1	0.15503875968992248	TRUE	ANAPC5	-	FALSE	FALSE	0	CAMKK2	-45177	-	ETV6	109448083	+
chr12	123758348	123758348	1	+	hg38	105	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr12+123758348	1	0.15503875968992248	TRUE	ATP6V0A2	+	TRUE	TRUE	-0	SBNO1	-393138	-	ETV6	111862945	+
chr12	132048421	132048421	1	+	hg38	7	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr12+132048421	1	0.15503875968992248	TRUE	EP400	+	FALSE	TRUE	-0	EP400	-0	+	ETV6	120153018	+
chr12	29336267	29336267	1	+	hg38	1	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr12+29336267	1	0.15503875968992248	FALSE	FAR2	+	FALSE	TRUE	650	PTHLH	-1364283	-	ETV6	17440864	+
chr12	49377648	49377648	1	+	hg38	26	pVehicle	GTSP4244	JLTRG-R5	H48	48	48	chr12+49377648	1	0.15503875968992248	TRUE	SPATS2	+	FALSE	TRUE	0	FMNL3	260291	-	ETV6	37482245	+
